timestamp,controller_side_or_job_label,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z
17,9333267211914,Left,-1,465261,0,8540331,6,178432,7,980734,115,721,105,3906
17,9333267211914,Left,-1,47048,0,8647254,6,185666,8,008363,115,8278,105,3587
17,9533271789551,Left,-1,472254,0,8323783,6,163257,8,181146,114,483,88,20496
17,9673118591309,Left,-1,469375,0,8396345,6,16839,8,179975,114,4858,88,20042
17,9810390472412,Left,-1,469384,0,839583,6,168336,8,174576,114,5057,88,16093
17,9951782226563,Left,-1,469353,0,839606,6,168337,8,176308,114,5046,88,16479
18,0087738037109,Left,-1,469411,0,8396083,6,168246,8,159328,114,5236,88,13576
18,0227241516113,Left,-1,469499,0,8396938,6,16809,8,156985,114,5262,88,13174
18,0369186401367,Left,-1,469607,0,8397512,6,167953,8,15755,114,5253,88,13098
18,0505771636963,Left,-1,469613,0,8397419,6,167925,8,156979,114,5262,88,13173
18,0645847320557,Left,-1,469592,0,8397193,6,167944,8,157176,114,5242,88,13115
18,0783519744873,Left,-1,469556,0,8396681,6,167976,8,156985,114,5262,88,13174
18,0923252105713,Left,-1,469552,0,8395662,6,168011,8,156988,114,5262,88,13174
18,1064319610596,Left,-1,469569,0,8394938,6,168026,8,156988,114,5262,88,13174
18,1203155517578,Left,-1,46957,0,8393214,6,168038,8,201333,114,5039,88,10596
18,1340103149414,Left,-1,469579,0,8392696,6,16807,8,201333,114,5039,88,10596
18,1477947235107,Left,-1,469503,0,8390195,6,168103,8,24266,114,4981,88,1188
18,1617031097412,Left,-1,469482,0,838783,6,16813,8,25426,114,4965,88,12242
18,1755332946777,Left,-1,469464,0,8386683,6,168128,8,283497,114,4804,88,08938
18,1897106170654,Left,-1,469464,0,8385964,6,168159,8,290564,114,4768,88,07968
18,2034645080566,Left,-1,46943,0,8384767,6,168163,8,340977,114,4536,88,06714
18,2172946929932,Left,-1,469427,0,8383662,6,168181,8,341889,114,4562,88,06976
18,2311382293701,Left,-1,469386,0,8382207,6,168179,8,386085,114,4524,88,08358
18,245096206665,Left,-1,469412,0,8381607,6,168175,8,391251,114,453,88,08611
18,2589530944824,Left,-1,469445,0,8381449,6,168152,8,388297,114,4526,88,08401
18,2728729248047,Left,-1,469475,0,8381361,6,168129,8,386086,114,4524,88,0836
18,286750793457,Left,-1,469469,0,8381134,6,168112,8,414731,114,4654,88,11058
18,300609588623,Left,-1,469473,0,8380438,6,168075,8,424788,114,4668,88,11651
18,3145942687988,Left,-1,469471,0,8380244,6,168058,8,424784,114,4668,88,11651
18,3284130096436,Left,-1,469488,0,8379763,6,168008,8,424781,114,4668,88,11651
18,3423252105713,Left,-1,46958,0,8380015,6,167991,8,455696,114,5,88,1582
18,3563423156738,Left,-1,469644,0,8380113,6,167977,8,457783,114,5015,88,16222
18,370210647583,Left,-1,469658,0,8379877,6,167945,8,455697,114,5,88,1582
18,384204864502,Left,-1,469637,0,8379737,6,167929,8,469883,114,5018,88,17323
18,3980388641357,Left,-1,469601,0,8379127,6,167869,8,49005,114,5036,88,19313
18,4120864868164,Left,-1,469623,0,8379577,6,167869,8,489329,114,5043,88,19382
18,4257106781006,Left,-1,469647,0,8380734,6,167923,8,476783,114,4704,88,19504
18,4395942687988,Left,-1,469718,0,8384479,6,16814,8,420044,114,4177,88,25096
18,4534606933594,Left,-1,469632,0,8386781,6,168323,8,385916,114,3819,88,33787
18,4674987792969,Left,-1,469243,0,8394898,6,169032,8,220292,114,2027,88,63256
18,4812240600586,Left,-1,468517,0,8410965,6,170344,7,886851,113,9017,89,21169
18,4951133728027,Left,-1,468244,0,8423993,6,171045,7,424218,113,6453,89,43422
18,5091686248779,Left,-1,467781,0,8456154,6,172597,6,314392,113,1039,89,81639
18,5229110717773,Left,-1,467481,0,8484723,6,173734,5,371021,112,7854,90,16972
18,5367546081543,Left,-1,467445,0,852627,6,175227,4,06112,112,4818,90,75607
18,5506916046143,Left,-1,467227,0,8591033,6,177502,1,910524,111,8039,91,6415
18,5646514892578,Left,-1,466851,0,8626074,6,179135,0,9682254,111,4681,92,84185
18,5784664154053,Left,-1,465792,0,8712628,6,184448,359,1601,110,4623,95,73032
18,59255027771,Left,-1,464524,0,8763025,6,188363,358,1736,109,4975,98,29461
18,6062393188477,Left,-1,464221,0,8786088,6,190062,357,5529,108,7567,98,99209
18,6200866699219,Left,-1,464059,0,8859048,6,194628,355,4161,107,1052,100,1005
18,6339912414551,Left,-1,464212,0,8878737,6,19527,354,6369,106,5468,99,87693
18,6479606628418,Left,-1,464645,0,8946869,6,198671,352,8572,105,2844,99,76196
18,6617679595947,Left,-1,465382,0,8992584,6,200415,351,5612,104,7022,99,73839
18,6757583618164,Left,-1,466684,0,900614,6,199527,351,0972,105,4883,99,08098
18,6896190643311,Left,-1,468325,0,9045458,6,200146,350,1707,106,1661,99,30387
18,7034473419189,Left,-1,468271,0,905757,6,19994,350,3167,106,9579,100,2843
18,717342376709,Left,-1,468175,0,9064072,6,199883,350,5099,107,3109,100,9855
18,7312393188477,Left,-1,467415,0,9056111,6,199186,351,6364,107,9882,102,3923
18,7451648712158,Left,-1,4668,0,9036725,6,198195,352,66,108,4715,103,2793
18,7589263916016,Left,-1,465894,0,9031618,6,197649,353,5694,108,8802,104,3215
18,7729625701904,Left,-1,465308,0,9007084,6,196487,354,0298,108,4718,103,9867
18,7867698669434,Left,-1,465352,0,9006401,6,19695,353,9485,108,6181,104,3124
18,8008594512939,Left,-1,464665,0,8999656,6,197205,353,8918,108,6591,104,4177
18,8147659301758,Left,-1,464442,0,9003572,6,197891,353,5194,108,1527,104,2051
18,8286056518555,Left,-1,466474,0,9022496,6,198092,351,4612,107,5736,103,05
18,8423843383789,Left,-1,46786,0,9038445,6,196738,350,2542,108,0769,102,0857
18,8564453125,Left,-1,467222,0,9040284,6,197176,350,2316,107,0554,101,8626
18,8702335357666,Left,-1,466725,0,9041507,6,197917,350,1865,105,9608,101,6465
18,8840065002441,Left,-1,466757,0,9040846,6,197872,350,1094,105,9004,101,5407
18,8978500366211,Left,-1,464506,0,9006355,6,198027,351,4914,104,5346,100,6163
18,9116878509521,Left,-1,464106,0,8989828,6,198976,352,1435,103,861,100,2208
18,9256629943848,Left,-1,463993,0,8978169,6,199445,352,6617,104,1117,100,6413
18,9395618438721,Left,-1,463262,0,8953335,6,199696,353,7846,104,8036,101,5171
18,9534473419189,Left,-1,462387,0,8932888,6,200638,354,8208,105,3465,102,7169
18,9673023223877,Left,-1,461982,0,8919219,6,201556,355,0492,105,2792,102,5858
18,9811305999756,Left,-1,461665,0,8899678,6,20211,355,2035,104,9943,101,9245
18,9952373504639,Left,-1,46145,0,8896206,6,202476,354,661,104,1054,100,2335
19,0089473724365,Left,-1,460553,0,8887765,6,203005,353,7417,102,4372,97,19172
19,0229034423828,Left,-1,459769,0,8889177,6,20362,353,3274,101,3264,95,48711
19,0366840362549,Left,-1,459892,0,8893285,6,203261,353,2202,101,2388,95,28801
19,0507698059082,Left,-1,460955,0,8896968,6,202627,353,0363,101,6197,95,14206
19,0645942687988,Left,-1,461466,0,8898166,6,20185,352,9868,102,2218,95,63036
19,0783939361572,Left,-1,463842,0,8896188,6,198896,353,4731,104,7158,96,9921
19,0922927856445,Left,-1,464356,0,8891206,6,197174,353,8594,105,7194,97,62585
19,1063899993896,Left,-1,465057,0,8891312,6,196333,353,9349,106,0907,97,61141
19,1204624176025,Left,-1,466379,0,8892576,6,195055,353,8983,106,6228,97,42171
19,1339511871338,Left,-1,466515,0,8893916,6,194862,353,8374,106,7019,97,36564
19,1477756500244,Left,-1,467532,0,8901009,6,194385,353,4707,106,6773,96,85644
19,1617279052734,Left,-1,467935,0,8907623,6,194233,353,1865,106,3777,96,23843
19,1755714416504,Left,-1,468194,0,8911591,6,194174,353,09,106,3813,96,05374
19,1894798278809,Left,-1,468369,0,8916342,6,194079,352,9986,106,2897,96,01655
19,2033653259277,Left,-1,468559,0,8919801,6,193936,352,9833,106,4101,96,1494
19,2174110412598,Left,-1,469246,0,8923072,6,193163,352,9097,106,776,96,12179
19,2311248779297,Left,-1,469843,0,8924541,6,19209,352,9038,107,2348,96,03272
19,2451229095459,Left,-1,469817,0,892473,6,191935,352,8926,107,2778,95,9949
19,259033203125,Left,-1,470443,0,8925359,6,191227,352,8344,107,5345,95,79436
19,2728176116943,Left,-1,471379,0,8928578,6,190477,352,6096,107,9417,95,51476
19,2866744995117,Left,-1,471381,0,8929166,6,190536,352,6155,108,0156,95,61916
19,300594329834,Left,-1,471022,0,8927271,6,190906,352,6807,107,8512,95,81311
19,3145999908447,Left,-1,47107,0,8924594,6,190895,352,7183,107,8285,95,86078
19,3284187316895,Left,-1,471032,0,8922238,6,190893,352,7701,107,7929,95,8757
19,3423614501953,Left,-1,471128,0,8918644,6,190656,352,8403,107,7915,95,79302
19,3561630249023,Left,-1,471285,0,8916139,6,190432,352,8964,107,8481,95,73304
19,3700904846191,Left,-1,471545,0,8908453,6,189804,353,0701,108,0217,95,57843
19,3839569091797,Left,-1,471533,0,890547,6,189632,353,1692,108,0858,95,5322
19,3979187011719,Left,-1,471451,0,8891819,6,188908,353,5525,108,3032,95,37064
19,4119720458984,Left,-1,47097,0,8872701,6,188243,354,094,108,3888,95,03476
19,4256324768066,Left,-1,470784,0,886851,6,188386,354,2185,108,3163,94,91751
19,4395351409912,Left,-1,47035,0,8860201,6,188369,354,4271,108,2288,94,81593
19,4535007476807,Left,-1,469913,0,8852054,6,188524,354,5879,108,0326,94,63002
19,4673252105713,Left,-1,469651,0,8845236,6,188449,354,7434,108,0038,94,5078
19,4811706542969,Left,-1,469406,0,884056,6,188442,354,86,107,9931,94,47677
19,4950275421143,Left,-1,469428,0,883987,6,188468,354,8836,107,9927,94,47903
19,508960723877,Left,-1,469425,0,8836361,6,188245,354,9567,108,062,94,44555
19,5229396820068,Left,-1,46944,0,8834318,6,188096,355,0071,108,1066,94,39883
19,5366973876953,Left,-1,469508,0,8829293,6,18768,355,121,108,2902,94,33634
19,550609588623,Left,-1,469365,0,882158,6,187199,355,3573,108,4774,94,31802
19,5646438598633,Left,-1,469317,0,8820621,6,187154,355,3843,108,4933,94,32954
19,5784072875977,Left,-1,469136,0,8813813,6,186853,355,5954,108,5812,94,35839
19,5922775268555,Left,-1,469023,0,8809812,6,186658,355,7107,108,6122,94,31704
19,6062488555908,Left,-1,468863,0,8803468,6,186366,355,8558,108,64,94,18247
19,6200542449951,Left,-1,468659,0,8794332,6,185911,356,0475,108,7226,93,96972
19,6340522766113,Left,-1,468581,0,8793594,6,185914,356,0981,108,7386,93,96809
19,6478424072266,Left,-1,468281,0,8785965,6,185573,356,2892,108,7745,93,87578
19,661979675293,Left,-1,468166,0,8780941,6,185367,356,4127,108,8079,93,80685
19,6757049560547,Left,-1,468043,0,877579,6,185147,356,5354,108,8813,93,77502
19,6894760131836,Left,-1,46756,0,8764136,6,184645,356,8369,108,9957,93,75494
19,7033557891846,Left,-1,467225,0,8754969,6,184358,357,0668,109,0153,93,69991
19,7174987792969,Left,-1,46677,0,8741974,6,183922,357,3475,109,0854,93,60497
19,7311630249023,Left,-1,465627,0,8713594,6,18323,357,9813,109,1867,93,46266
19,744966506958,Left,-1,465114,0,8702524,6,183217,358,2336,109,0973,93,40112
19,7588653564453,Left,-1,463573,0,8671214,6,18311,358,9722,108,9632,93,32148
19,7728328704834,Left,-1,461718,0,8630973,6,183547,0,1456813,108,523,93,07919
19,7867202758789,Left,-1,461069,0,8614788,6,183695,0,5898485,108,361,92,9464
19,8005924224854,Left,-1,458982,0,8569241,6,185297,1,925036,107,5697,92,81734
19,8147220611572,Left,-1,458426,0,8564276,6,185132,2,063658,107,5696,92,75188
19,8283367156982,Left,-1,456111,0,8526754,6,187499,2,888885,106,3315,92,35799
19,8423233032227,Left,-1,456006,0,8521187,6,188537,2,621498,105,94,91,88986
19,8561096191406,Left,-1,455854,0,8513668,6,188796,2,722771,105,8226,91,72894
19,8700332641602,Left,-1,455932,0,8511562,6,188821,2,442643,105,9167,91,39345
19,8839225769043,Left,-1,456021,0,8513117,6,188721,2,389982,106,066,91,38332
19,8977947235107,Left,-1,456319,0,8510503,6,188371,2,383852,106,4561,91,39159
19,9116992950439,Left,-1,456846,0,8520307,6,188034,2,29146,106,7814,91,71946
19,9255771636963,Left,-1,45677,0,8519852,6,18796,2,322921,106,7992,91,74734
19,9395523071289,Left,-1,456874,0,8521672,6,187817,2,334426,106,8298,91,80811
19,9533538818359,Left,-1,456903,0,8522918,6,187778,2,339666,106,8342,91,81371
19,9672679901123,Left,-1,456895,0,8523251,6,187768,2,317547,106,8064,91,79182
19,9811630249023,Left,-1,456825,0,8523249,6,187778,2,315938,106,7646,91,73056
19,9950218200684,Left,-1,456815,0,8524104,6,187832,2,31594,106,7646,91,73057
20,0089988708496,Left,-1,456793,0,8526188,6,187908,2,297899,106,7139,91,73426
20,0222492218018,Left,-1,45685,0,8530685,6,188062,2,277021,106,6626,91,78535
