timestamp,controller_side_or_job_label,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z
0,826959908008575,Left,-1,716826,0,1431734,5,612728,11,67088,184,6925,56,40578
0,875981211662292,Left,-1,641162,0,6767162,5,493907,45,5863,190,25,76,74921
0,889235615730286,Left,-1,620874,0,6860821,5,497233,27,61615,199,2449,99,2944
0,902562499046326,Left,-1,597934,0,6683336,5,501328,23,82053,189,3056,102,6262
0,916857600212097,Left,-1,59882,0,6634198,5,505828,25,96579,187,2393,97,57131
0,931359469890594,Left,-1,597574,0,6649175,5,506087,25,94291,187,1822,97,58639
0,945228397846222,Left,-1,597535,0,6649036,5,506102,25,94144,187,1876,97,58805
0,959180593490601,Left,-1,597301,0,6648941,5,506034,25,94331,187,1288,97,59646
0,972824990749359,Left,-1,597139,0,6649023,5,506024,25,92961,187,0832,97,60687
0,98715341091156,Left,-1,597046,0,6648945,5,506011,25,92897,187,0625,97,61547
1,00127565860748,Left,-1,596825,0,6649198,5,505975,25,92348,187,0154,97,63078
1,01468122005463,Left,-1,596772,0,6649189,5,50599,25,92348,187,0154,97,63078
1,02880358695984,Left,-1,596507,0,6649494,5,505917,25,91907,186,9532,97,65758
1,04236423969269,Left,-1,596394,0,6648999,5,505932,25,91858,186,9565,97,65647
1,05651021003723,Left,-1,596262,0,6648756,5,505882,25,91357,186,9138,97,67329
1,07047235965729,Left,-1,59613,0,6648315,5,505884,25,90722,186,8924,97,68095
1,08431446552277,Left,-1,596071,0,6648291,5,505873,25,90722,186,8924,97,68095
1,09835374355316,Left,-1,595855,0,6648287,5,505792,25,91474,186,8467,97,70367
1,11234188079834,Left,-1,595778,0,6648035,5,505808,25,91623,186,8377,97,70815
1,12620842456818,Left,-1,595697,0,664777,5,50578,25,91623,186,8377,97,70815
1,13999700546265,Left,-1,595512,0,6647248,5,505676,25,91628,186,7808,97,70658
1,1540150642395,Left,-1,595398,0,6647259,5,505666,25,91628,186,7808,97,7066
1,1679904460907,Left,-1,595262,0,6647279,5,505614,25,91628,186,7808,97,7066
1,18188917636871,Left,-1,595041,0,6647442,5,505497,25,9241,186,7148,97,71933
1,19575607776642,Left,-1,594963,0,6647351,5,505521,25,92659,186,7127,97,71996
1,20958995819092,Left,-1,594813,0,6647331,5,505462,25,93557,186,6772,97,73322
1,22374749183655,Left,-1,594733,0,6647241,5,505489,25,93606,186,6756,97,73381
1,23761451244354,Left,-1,59462,0,6647403,5,505464,25,93606,186,6756,97,7338
1,25133740901947,Left,-1,594413,0,6647844,5,505394,25,93227,186,6254,97,74179
1,26536393165588,Left,-1,594359,0,6647949,5,50541,25,93389,186,6284,97,74102
1,27952969074249,Left,-1,594212,0,6648306,5,505389,25,93389,186,6284,97,741
1,29304659366608,Left,-1,594146,0,6648587,5,505363,25,92007,186,5732,97,74746
1,30691540241241,Left,-1,594028,0,6649481,5,505352,25,89175,186,5403,97,75038
1,32108438014984,Left,-1,593742,0,6652271,5,505276,25,80317,186,4769,97,77338
1,33494746685028,Left,-1,593699,0,6652907,5,505261,25,78102,186,4679,97,78198
1,34886455535889,Left,-1,593342,0,6657924,5,505132,25,61415,186,3898,97,82304
1,36270487308502,Left,-1,592965,0,6663175,5,504922,25,39087,186,2658,97,86281
1,37646353244781,Left,-1,592636,0,6667584,5,504765,25,2453,186,1807,97,9217
1,39041531085968,Left,-1,591825,0,6678901,5,504418,24,89087,185,9751,98,08746
1,40467286109924,Left,-1,591282,0,6687806,5,504189,24,64575,185,8679,98,28819
1,41811418533325,Left,-1,589396,0,6716927,5,503488,23,85105,185,5585,99,02474
1,43236923217773,Left,-1,58732,0,6745315,5,502594,22,86597,184,8332,99,61362
1,4459935426712,Left,-1,586566,0,676021,5,50253,22,40782,184,986,100,2967
1,45991826057434,Left,-1,5846,0,6797553,5,502013,21,48449,185,3139,101,5476
1,47400033473969,Left,-1,582107,0,6831838,5,500857,20,56418,184,9859,102,3502
1,48795807361603,Left,-1,579145,0,687416,5,499963,19,23568,184,4532,103,0746
1,50197982788086,Left,-1,575883,0,6922579,5,498598,17,77398,183,7637,103,6771
1,51579999923706,Left,-1,573895,0,6955917,5,497573,16,84054,183,2074,103,5868
1,52990484237671,Left,-1,568262,0,7045138,5,495045,14,57062,181,5647,103,2236
1,54352843761444,Left,-1,564781,0,7110384,5,493343,12,62462,180,1888,102,3006
1,55737626552582,Left,-1,562422,0,716721,5,492414,10,72938,179,2154,101,0003
1,57136940956116,Left,-1,558423,0,7256647,5,490745,7,853087,177,8419,98,9032
1,58544886112213,Left,-1,556827,0,7306206,5,489615,6,135809,177,4126,96,98505
1,59900343418121,Left,-1,552036,0,7412505,5,487224,2,973794,175,7839,92,87174
