timestamp,controller_side_or_job_label,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z
17,9333267211914,Right,-1,572558,0,9051453,6,068496,345,9225,93,00583,356,7341
17,9333267211914,Right,-1,582238,0,9134569,6,074018,346,0406,93,02605,356,8581
17,9533271789551,Right,-1,576331,0,9295628,6,082613,353,2836,92,11313,319,5005
17,9673118591309,Right,-1,57473,0,931477,6,068628,358,4471,87,12247,282,9927
17,9810390472412,Right,-1,570951,0,9113948,6,070824,358,9888,85,93282,276,4401
17,9951782226563,Right,-1,570981,0,9114301,6,070829,358,9736,85,92276,276,4222
18,0087738037109,Right,-1,571,0,9114567,6,070852,358,9538,85,90703,276,4005
18,0227241516113,Right,-1,571028,0,9114495,6,070791,358,9538,85,90704,276,4005
18,0369186401367,Right,-1,571066,0,9114199,6,070722,358,9105,85,90601,276,429
18,0505771636963,Right,-1,57107,0,9114195,6,070692,358,9065,85,90809,276,4257
18,0645847320557,Right,-1,571075,0,9113851,6,070669,358,9125,85,91169,276,4269
18,0783519744873,Right,-1,571083,0,9113208,6,070629,358,9065,85,9081,276,4257
18,0923252105713,Right,-1,571114,0,9112638,6,070581,358,9065,85,9081,276,4257
18,1064319610596,Right,-1,571138,0,9112161,6,070549,358,9065,85,9081,276,4257
18,1203155517578,Right,-1,571163,0,9110363,6,070455,358,9065,85,9081,276,4257
18,1340103149414,Right,-1,571099,0,910887,6,070386,358,9427,85,94263,276,4297
18,1477947235107,Right,-1,570976,0,9104217,6,07015,359,0331,86,03824,276,4464
18,1617031097412,Right,-1,570904,0,9100807,6,069941,359,0883,86,10272,276,4564
18,1755332946777,Right,-1,570902,0,9099832,6,069831,359,11,86,14431,276,4651
18,1897106170654,Right,-1,570859,0,9098788,6,069658,359,1363,86,20935,276,4745
18,2034645080566,Right,-1,570882,0,9098598,6,069482,359,1476,86,2658,276,463
18,2172946929932,Right,-1,570894,0,9097629,6,06933,359,1487,86,27821,276,4524
18,2311382293701,Right,-1,570824,0,9097158,6,069108,359,1779,86,33268,276,3837
18,245096206665,Right,-1,570879,0,9096291,6,068954,359,1908,86,3656,276,3706
18,2589530944824,Right,-1,570825,0,9096714,6,068616,359,2223,86,45533,276,3164
18,2728729248047,Right,-1,57089,0,9096771,6,0684,359,2462,86,51392,276,2864
18,286750793457,Right,-1,570893,0,9096674,6,068201,359,2604,86,56383,276,2581
18,300609588623,Right,-1,57076,0,909678,6,067704,359,2946,86,70795,276,2094
18,3145942687988,Right,-1,570828,0,9096583,6,067618,359,3014,86,732,276,1929
18,3284130096436,Right,-1,570707,0,9096779,6,067215,359,3233,86,83639,276,1267
18,3423252105713,Right,-1,570632,0,9096051,6,066905,359,3598,86,94108,276,0789
18,3563423156738,Right,-1,570548,0,9095179,6,066591,359,406,87,04646,276,0302
18,370210647583,Right,-1,570416,0,9094179,6,06615,359,4677,87,17051,275,9562
18,384204864502,Right,-1,570379,0,9093354,6,06585,359,4969,87,26144,275,9104
18,3980388641357,Right,-1,570126,0,9091493,6,064948,359,5961,87,5152,275,7556
18,4120864868164,Right,-1,569892,0,9089834,6,064201,359,6663,87,70596,275,5876
18,4257106781006,Right,-1,56979,0,9088178,6,06381,359,6984,87,81945,275,5029
18,4395942687988,Right,-1,569146,0,908362,6,062463,359,8683,88,23058,275,2777
18,4534606933594,Right,-1,568872,0,9080641,6,061813,-0,0022625,88,44034,275,1656
18,4674987792969,Right,-1,568511,0,9077604,6,060721,0,09643719,88,84299,275,0663
18,4812240600586,Right,-1,568134,0,9075304,6,05968,0,2112002,89,21718,274,9567
18,4951133728027,Right,-1,568135,0,9073991,6,059229,0,287028,89,36076,274,886
18,5091686248779,Right,-1,567782,0,9071202,6,058214,0,4720909,89,63876,274,714
18,5229110717773,Right,-1,567794,0,9068792,6,057617,0,584968,89,7785,274,5665
18,5367546081543,Right,-1,567825,0,9067828,6,057146,0,6281458,89,88612,274,5038
18,5506916046143,Right,-1,567689,0,9066295,6,056299,0,7302063,90,10545,274,4248
18,5646514892578,Right,-1,567639,0,9064022,6,055576,0,8200691,90,36533,274,369
18,5784664154053,Right,-1,567252,0,9060616,6,054395,0,9605353,90,71941,274,2913
18,59255027771,Right,-1,56709,0,9055381,6,053391,1,128415,91,07463,274,272
18,6062393188477,Right,-1,566971,0,9052557,6,052791,1,215221,91,28849,274,287
18,6200866699219,Right,-1,566554,0,9046633,6,051449,1,431166,91,71196,274,2548
18,6339912414551,Right,-1,566554,0,9043518,6,051074,1,559041,91,82593,274,2108
18,6479606628418,Right,-1,566004,0,90356,6,049919,1,832683,92,12238,274,0994
18,6617679595947,Right,-1,565688,0,9029799,6,049098,1,999225,92,36376,274,0648
18,6757583618164,Right,-1,565468,0,9028596,6,048848,2,043332,92,40508,273,9678
18,6896190643311,Right,-1,56508,0,9026165,6,047997,2,14726,92,60914,273,8072
18,7034473419189,Right,-1,564951,0,9026139,6,047617,2,169776,92,69846,273,6364
18,717342376709,Right,-1,564945,0,9026928,6,047665,2,143203,92,68434,273,621
18,7312393188477,Right,-1,564748,0,9027104,6,047409,2,10901,92,78526,273,5548
18,7451648712158,Right,-1,56466,0,9026296,6,04733,2,107751,92,83563,273,5277
18,7589263916016,Right,-1,564473,0,9025522,6,047193,2,13066,92,87957,273,4686
18,7729625701904,Right,-1,564406,0,9024823,6,04726,2,1308,92,87781,273,4577
18,7867698669434,Right,-1,564361,0,9024933,6,047195,2,15477,92,88142,273,415
18,8008594512939,Right,-1,564305,0,9024794,6,047156,2,167408,92,87458,273,4014
18,8147659301758,Right,-1,564247,0,9024742,6,047102,2,175105,92,91108,273,3863
18,8286056518555,Right,-1,56415,0,902436,6,046981,2,190208,93,00057,273,3574
18,8423843383789,Right,-1,564095,0,9023762,6,046871,2,219513,93,0719,273,3355
18,8564453125,Right,-1,564114,0,9023511,6,046823,2,220665,93,09076,273,3323
18,8702335357666,Right,-1,564093,0,90233,6,046771,2,222937,93,07933,273,331
18,8840065002441,Right,-1,564071,0,9023265,6,04677,2,230984,93,0948,273,3336
18,8978500366211,Right,-1,564085,0,9021693,6,04673,2,257499,93,13177,273,323
18,9116878509521,Right,-1,56407,0,9020571,6,046704,2,294534,93,14611,273,2953
18,9256629943848,Right,-1,564006,0,9018344,6,046651,2,34138,93,15789,273,275
18,9395618438721,Right,-1,563797,0,9013384,6,046486,2,438605,93,20676,273,27
18,9534473419189,Right,-1,563406,0,9005803,6,046106,2,601411,93,38068,273,358
18,9673023223877,Right,-1,563172,0,9001077,6,045814,2,707333,93,49979,273,3984
18,9811305999756,Right,-1,562956,0,8997083,6,045556,2,796228,93,59849,273,4028
18,9952373504639,Right,-1,562874,0,8994914,6,045409,2,839071,93,64835,273,386
19,0089473724365,Right,-1,562611,0,8990374,6,045082,2,934001,93,76501,273,3454
19,0229034423828,Right,-1,56245,0,8986555,6,044765,3,036383,93,90037,273,3255
19,0366840362549,Right,-1,562466,0,89844,6,044623,3,095771,93,9465,273,3147
19,0507698059082,Right,-1,562415,0,8982263,6,044508,3,155816,93,98157,273,3191
19,0645942687988,Right,-1,562482,0,8981897,6,044475,3,168093,93,99899,273,3267
19,0783939361572,Right,-1,56251,0,8981143,6,044298,3,206879,94,05825,273,3212
19,0922927856445,Right,-1,562562,0,8981227,6,044116,3,215131,94,07845,273,3153
19,1063899993896,Right,-1,562527,0,8981947,6,043997,3,205044,94,13248,273,2984
19,1204624176025,Right,-1,562544,0,8982731,6,043733,3,198967,94,23656,273,2696
19,1339511871338,Right,-1,562558,0,89831,6,043673,3,198164,94,25893,273,2593
19,1477756500244,Right,-1,562569,0,8985292,6,043265,3,183644,94,40437,273,2183
19,1617279052734,Right,-1,562606,0,8987454,6,04291,3,178453,94,53049,273,1509
19,1755714416504,Right,-1,562651,0,8987866,6,042824,3,179108,94,56187,273,1223
19,1894798278809,Right,-1,562686,0,8990171,6,042529,3,143482,94,65788,273,0637
19,2033653259277,Right,-1,562747,0,899204,6,042325,3,085294,94,74544,273,0551
19,2174110412598,Right,-1,562868,0,8993726,6,042137,3,023547,94,82178,273,0403
19,2311248779297,Right,-1,563114,0,8996917,6,041823,2,897196,94,93968,272,9758
19,2451229095459,Right,-1,563158,0,8997407,6,041776,2,875226,94,95815,272,9625
19,259033203125,Right,-1,563348,0,9000695,6,041498,2,75584,95,05064,272,8701
19,2728176116943,Right,-1,563511,0,9004779,6,041162,2,597295,95,18882,272,785
19,2866744995117,Right,-1,563584,0,9006195,6,041071,2,533634,95,23067,272,7562
19,300594329834,Right,-1,563738,0,9010419,6,040777,2,319322,95,34638,272,7282
19,3145999908447,Right,-1,56413,0,9020885,6,040531,1,812905,95,43639,272,7021
19,3284187316895,Right,-1,565133,0,9043533,6,040305,0,7685372,95,54004,272,7148
19,3423614501953,Right,-1,566304,0,9080346,6,0404,359,1888,95,51133,272,6957
19,3561630249023,Right,-1,566967,0,9103607,6,04026,358,3674,95,51166,272,4649
19,3700904846191,Right,-1,568645,0,9151847,6,039794,356,7072,95,61161,271,9121
19,3839569091797,Right,-1,569037,0,916831,6,039539,356,1105,95,70568,271,654
19,3979187011719,Right,-1,571406,0,9230582,6,038164,354,125,96,13024,270,8147
19,4119720458984,Right,-1,5733,0,9297178,6,035655,352,2085,97,05431,269,6049
19,4256324768066,Right,-1,574075,0,9319482,6,034765,351,5706,97,3718,269,0145
19,4395351409912,Right,-1,575971,0,9371758,6,032715,350,2278,97,9446,267,9694
19,4535007476807,Right,-1,577239,0,9400426,6,031364,349,5422,98,18387,267,2965
19,4673252105713,Right,-1,578211,0,941537,6,03099,349,2044,98,04378,267,0956
19,4811706542969,Right,-1,579763,0,9445888,6,030104,348,411,98,07494,266,6779
19,4950275421143,Right,-1,580082,0,9452797,6,029984,348,2542,97,99358,266,6214
19,508960723877,Right,-1,581165,0,9467996,6,029573,348,0158,97,8079,266,525
19,5229396820068,Right,-1,581923,0,9482206,6,029088,347,7336,97,76882,266,4117
19,5366973876953,Right,-1,581582,0,9472269,6,028968,347,9907,97,76123,266,626
19,550609588623,Right,-1,581697,0,9471778,6,028119,348,1207,97,95498,266,614
19,5646438598633,Right,-1,581729,0,9471449,6,027827,348,1796,98,03918,266,5306
19,5784072875977,Right,-1,581071,0,9458409,6,027535,348,7286,98,03257,266,3713
19,5922775268555,Right,-1,580416,0,9442757,6,028148,349,1945,97,84499,266,4509
19,6062488555908,Right,-1,580005,0,9433118,6,028626,349,42,97,73574,266,6367
19,6200542449951,Right,-1,57957,0,9423919,6,029018,349,6251,97,62036,266,8085
19,6340522766113,Right,-1,579388,0,9421154,6,029031,349,7249,97,59629,266,8808
19,6478424072266,Right,-1,578623,0,9406675,6,029455,350,0617,97,50449,267,1631
19,661979675293,Right,-1,578074,0,939597,6,029895,350,2293,97,4512,267,3873
19,6757049560547,Right,-1,577593,0,9387719,6,030342,350,3966,97,35455,267,4676
19,6894760131836,Right,-1,576857,0,937403,6,031198,350,7016,97,11151,267,5133
19,7033557891846,Right,-1,576346,0,9364654,6,031985,350,9266,96,81516,267,5406
19,7174987792969,Right,-1,57587,0,9355535,6,032896,351,15,96,52343,267,6072
19,7311630249023,Right,-1,575577,0,9348691,6,034409,351,2633,96,08398,267,8466
19,744966506958,Right,-1,575447,0,9348357,6,034901,351,2724,95,9564,267,9999
19,7588653564453,Right,-1,575306,0,9345466,6,036252,351,3091,95,66811,268,3642
19,7728328704834,Right,-1,575091,0,9347777,6,03712,351,3685,95,55389,268,6403
19,7867202758789,Right,-1,57517,0,9349822,6,037052,351,3334,95,56818,268,6168
19,8005924224854,Right,-1,575354,0,9357697,6,036874,351,1762,95,70547,268,4641
19,8147220611572,Right,-1,575251,0,9356136,6,037027,351,2408,95,58622,268,5212
19,8283367156982,Right,-1,575656,0,9363841,6,037395,351,0891,95,46186,268,2965
19,8423233032227,Right,-1,575779,0,9366779,6,037977,350,9979,95,29243,268,2942
19,8561096191406,Right,-1,575713,0,9366841,6,038022,350,9891,95,28132,268,3008
19,8700332641602,Right,-1,576088,0,9369606,6,038815,351,0078,94,87014,268,2279
19,8839225769043,Right,-1,575898,0,9368613,6,039183,350,9804,94,76129,268,3467
19,8977947235107,Right,-1,575785,0,9368957,6,03962,350,9388,94,62991,268,6245
19,9116992950439,Right,-1,575552,0,9369678,6,039456,350,9543,94,70501,268,7188
19,9255771636963,Right,-1,575516,0,9370216,6,039325,350,9556,94,7591,268,7118
